student_id,snippet_id,question,value,time_sec,log_time_sec
33,3,function,1,116,4.7535901911063645
33,3,output,1,28,3.332204510175204
33,3,syntaxBL,1,26,3.258096538021482
33,3,scaleSM,5,10,2.302585092994046
33,3,scaleST,4,5,1.6094379124341003
33,4,function,5,138,4.927253685157205
33,4,output,1,167,5.117993812416755
33,4,syntaxBL,1,11,2.3978952727983707
33,4,scaleSM,2,5,1.6094379124341003
33,4,scaleST,2,6,1.791759469228055
33,5,function,4,74,4.30406509320417
33,5,output,1,76,4.330733340286331
33,5,syntaxBL,1,15,2.70805020110221
33,5,scaleSM,3,8,2.0794415416798357
33,5,scaleST,2,3,1.0986122886681098
33,6,function,3,126,4.836281906951478
33,6,output,0,119,4.77912349311153
33,6,syntaxBL,1,7,1.9459101490553132
33,6,scaleSM,4,4,1.3862943611198906
33,6,scaleST,2,5,1.6094379124341003
33,7,function,5,104,4.6443908991413725
33,7,output,1,166,5.111987788356544
33,7,syntaxBL,0,8,2.0794415416798357
33,7,scaleSM,2,5,1.6094379124341003
33,7,scaleST,2,5,1.6094379124341003
33,8,function,5,194,5.267858159063328
33,8,output,0,103,4.634728988229636
33,8,syntaxBL,1,10,2.302585092994046
33,8,scaleSM,4,7,1.9459101490553132
33,8,scaleST,2,16,2.772588722239781
34,1,function,4,65,4.174387269895637
34,1,output,1,58,4.060443010546419
34,1,syntaxBL,1,6,1.791759469228055
34,1,scaleSM,1,5,1.6094379124341003
34,1,scaleST,3,33,3.4965075614664802
34,2,function,5,160,5.075173815233827
34,2,output,0,88,4.477336814478207
34,2,syntaxBL,1,12,2.4849066497880004
34,2,scaleSM,4,3,1.0986122886681098
34,2,scaleST,3,2,0.6931471805599453
34,3,function,3,153,5.030437921392435
34,3,output,1,78,4.356708826689592
34,3,syntaxBL,1,9,2.1972245773362196
34,3,scaleSM,4,8,2.0794415416798357
34,3,scaleST,3,6,1.791759469228055
34,4,function,4,111,4.709530201312334
34,4,output,1,180,5.19295685089021
34,4,syntaxBL,1,8,2.0794415416798357
34,4,scaleSM,2,4,1.3862943611198906
34,4,scaleST,2,5,1.6094379124341003
34,5,function,5,86,4.454347296253507
34,5,output,0,106,4.663439094112067
34,5,syntaxBL,1,12,2.4849066497880004
34,5,scaleSM,4,3,1.0986122886681098
34,5,scaleST,3,5,1.6094379124341003
34,6,function,4,40,3.6888794541139363
34,6,output,1,64,4.1588830833596715
34,6,syntaxBL,1,6,1.791759469228055
34,6,scaleSM,5,5,1.6094379124341003
34,6,scaleST,4,2,0.6931471805599453
34,7,function,1,85,4.442651256490317
34,7,output,1,160,5.075173815233827
34,7,syntaxBL,1,9,2.1972245773362196
34,7,scaleSM,5,3,1.0986122886681098
34,7,scaleST,5,3,1.0986122886681098
34,8,function,2,445,6.09807428216624
34,8,output,1,102,4.624972813284271
34,8,syntaxBL,1,16,2.772588722239781
34,8,scaleSM,4,7,1.9459101490553132
34,8,scaleST,4,5,1.6094379124341003
35,1,function,5,111,4.709530201312334
35,1,output,1,68,4.219507705176107
35,1,syntaxBL,1,6,1.791759469228055
35,1,scaleSM,2,2,0.6931471805599453
35,1,scaleST,2,2,0.6931471805599453
35,2,function,3,138,4.927253685157205
35,2,output,1,128,4.852030263919617
35,2,syntaxBL,0,8,2.0794415416798357
35,2,scaleSM,3,9,2.1972245773362196
35,2,scaleST,2,13,2.5649493574615367
35,3,function,3,110,4.700480365792417
35,3,output,1,48,3.871201010907891
35,3,syntaxBL,1,13,2.5649493574615367
35,3,scaleSM,4,7,1.9459101490553132
35,3,scaleST,2,6,1.791759469228055
35,4,function,3,99,4.59511985013459
35,4,output,0,78,4.356708826689592
35,4,syntaxBL,1,14,2.6390573296152584
35,4,scaleSM,2,3,1.0986122886681098
35,4,scaleST,3,4,1.3862943611198906
35,5,function,3,44,3.784189633918261
35,5,output,1,102,4.624972813284271
35,5,syntaxBL,1,41,3.713572066704308
35,5,scaleSM,3,19,2.9444389791664403
35,5,scaleST,3,3,1.0986122886681098
35,6,function,2,63,4.143134726391533
35,6,output,0,329,5.796057750765372
35,6,syntaxBL,1,9,2.1972245773362196
35,6,scaleSM,4,4,1.3862943611198906
35,6,scaleST,4,2,0.6931471805599453
35,7,function,5,58,4.060443010546419
35,7,output,1,119,4.77912349311153
35,7,syntaxBL,0,5,1.6094379124341003
35,7,scaleSM,2,3,1.0986122886681098
35,7,scaleST,1,2,0.6931471805599453
35,8,function,5,317,5.75890177387728
35,8,output,0,125,4.8283137373023015
35,8,syntaxBL,1,10,2.302585092994046
35,8,scaleSM,4,5,1.6094379124341003
35,8,scaleST,4,9,2.1972245773362196
36,1,function,5,105,4.653960350157523
36,1,output,0,197,5.2832037287379885
36,1,syntaxBL,1,6,1.791759469228055
36,1,scaleSM,1,9,2.1972245773362196
36,1,scaleST,1,3,1.0986122886681098
36,2,function,3,108,4.68213122712422
36,2,output,0,62,4.127134385045092
36,2,syntaxBL,0,9,2.1972245773362196
36,2,scaleSM,4,5,1.6094379124341003
36,2,scaleST,4,2,0.6931471805599453
36,3,function,1,10,2.302585092994046
36,3,output,0,34,3.5263605246161616
36,3,syntaxBL,1,17,2.833213344056216
36,3,scaleSM,5,3,1.0986122886681098
36,3,scaleST,4,4,1.3862943611198906
36,4,function,1,42,3.7376696182833684
36,4,output,0,259,5.556828061699537
36,4,syntaxBL,1,36,3.58351893845611
36,4,scaleSM,4,12,2.4849066497880004
36,4,scaleST,3,3,1.0986122886681098
36,5,function,2,41,3.713572066704308
36,5,output,0,64,4.1588830833596715
36,5,syntaxBL,1,25,3.2188758248682006
36,5,scaleSM,4,9,2.1972245773362196
36,5,scaleST,4,3,1.0986122886681098
36,6,function,1,41,3.713572066704308
36,6,output,0,73,4.290459441148391
36,6,syntaxBL,1,12,2.4849066497880004
36,6,scaleSM,3,8,2.0794415416798357
36,6,scaleST,5,6,1.791759469228055
36,7,function,3,340,5.8289456176102075
36,7,output,0,375,5.926926025970411
36,7,syntaxBL,1,59,4.07753744390572
36,7,scaleSM,1,4,1.3862943611198906
36,7,scaleST,1,2,0.6931471805599453
36,8,function,1,69,4.23410650459726
36,8,output,0,318,5.762051382780177
36,8,syntaxBL,1,6,1.791759469228055
36,8,scaleSM,2,17,2.833213344056216
36,8,scaleST,3,7,1.9459101490553132
37,1,function,5,185,5.220355825078324
37,1,output,0,39,3.6635616461296463
37,1,syntaxBL,1,19,2.9444389791664403
37,1,scaleSM,1,4,1.3862943611198906
37,1,scaleST,1,3,1.0986122886681098
37,2,function,5,253,5.53338948872752
37,2,output,0,203,5.313205979041787
37,2,syntaxBL,0,12,2.4849066497880004
37,2,scaleSM,2,6,1.791759469228055
37,2,scaleST,3,5,1.6094379124341003
37,3,function,4,514,6.2422232654551655
37,3,output,0,80,4.382026634673881
37,3,syntaxBL,1,45,3.8066624897703196
37,3,scaleSM,3,5,1.6094379124341003
37,3,scaleST,3,4,1.3862943611198906
37,4,function,1,21,3.044522437723423
37,4,output,0,172,5.147494476813453
37,4,syntaxBL,1,26,3.258096538021482
37,4,scaleSM,3,7,1.9459101490553132
37,4,scaleST,3,4,1.3862943611198906
37,5,function,3,43,3.7612001156935624
37,5,output,0,21,3.044522437723423
37,5,syntaxBL,1,20,2.995732273553991
37,5,scaleSM,3,2,0.6931471805599453
37,5,scaleST,3,3,1.0986122886681098
37,6,function,4,157,5.056245805348308
37,6,output,0,214,5.365976015021851
37,6,syntaxBL,1,17,2.833213344056216
37,6,scaleSM,4,6,1.791759469228055
37,6,scaleST,4,3,1.0986122886681098
37,7,function,3,234,5.455321115357702
37,7,output,0,301,5.707110264748875
37,7,syntaxBL,1,9,2.1972245773362196
37,7,scaleSM,3,5,1.6094379124341003
37,7,scaleST,3,4,1.3862943611198906
37,8,function,1,253,5.53338948872752
37,8,output,1,525,6.263398262591624
37,8,syntaxBL,1,21,3.044522437723423
37,8,scaleSM,3,8,2.0794415416798357
37,8,scaleST,3,4,1.3862943611198906
38,1,function,5,112,4.718498871295094
38,1,output,1,63,4.143134726391533
38,1,syntaxBL,1,13,2.5649493574615367
38,1,scaleSM,2,9,2.1972245773362196
38,1,scaleST,3,8,2.0794415416798357
38,2,function,3,42,3.7376696182833684
38,2,output,1,62,4.127134385045092
38,2,syntaxBL,1,13,2.5649493574615367
38,2,scaleSM,2,5,1.6094379124341003
38,2,scaleST,1,4,1.3862943611198906
38,3,function,4,346,5.846438775057725
38,3,output,1,40,3.6888794541139363
38,3,syntaxBL,1,26,3.258096538021482
38,3,scaleSM,4,20,2.995732273553991
38,3,scaleST,4,7,1.9459101490553132
38,4,function,3,91,4.51085950651685
38,4,output,1,63,4.143134726391533
38,4,syntaxBL,1,11,2.3978952727983707
38,4,scaleSM,3,16,2.772588722239781
38,4,scaleST,2,3,1.0986122886681098
38,5,function,4,194,5.267858159063328
38,5,output,1,216,5.375278407684165
38,5,syntaxBL,1,16,2.772588722239781
38,5,scaleSM,3,8,2.0794415416798357
38,5,scaleST,4,5,1.6094379124341003
38,6,function,4,130,4.867534450455582
38,6,output,0,98,4.584967478670572
38,6,syntaxBL,1,26,3.258096538021482
38,6,scaleSM,4,6,1.791759469228055
38,6,scaleST,4,7,1.9459101490553132
38,7,function,5,111,4.709530201312334
38,7,output,0,321,5.771441123130016
38,7,syntaxBL,1,11,2.3978952727983707
38,7,scaleSM,1,9,2.1972245773362196
38,7,scaleST,3,5,1.6094379124341003
38,8,function,4,232,5.44673737166631
38,8,output,1,323,5.777652323222656
38,8,syntaxBL,1,51,3.9318256327243257
38,8,scaleSM,4,4,1.3862943611198906
38,8,scaleST,4,4,1.3862943611198906
39,1,function,4,87,4.465908118654584
39,1,output,1,28,3.332204510175204
39,1,syntaxBL,1,4,1.3862943611198906
39,1,scaleSM,1,2,0.6931471805599453
39,1,scaleST,1,2,0.6931471805599453
39,2,function,5,82,4.406719247264253
39,2,output,1,52,3.9512437185814275
39,2,syntaxBL,1,7,1.9459101490553132
39,2,scaleSM,3,5,1.6094379124341003
39,2,scaleST,2,5,1.6094379124341003
39,3,function,3,60,4.0943445622221
39,3,output,1,81,4.394449154672439
39,3,syntaxBL,1,9,2.1972245773362196
39,3,scaleSM,2,3,1.0986122886681098
39,3,scaleST,2,2,0.6931471805599453
39,4,function,5,139,4.9344739331306915
39,4,output,1,77,4.343805421853684
39,4,syntaxBL,1,6,1.791759469228055
39,4,scaleSM,2,2,0.6931471805599453
39,4,scaleST,3,4,1.3862943611198906
39,5,function,5,56,4.02535169073515
39,5,output,1,36,3.58351893845611
39,5,syntaxBL,0,35,3.5553480614894135
39,5,scaleSM,2,3,1.0986122886681098
39,5,scaleST,2,2,0.6931471805599453
39,6,function,3,274,5.6131281063880705
39,6,output,1,256,5.545177444479562
39,6,syntaxBL,1,4,1.3862943611198906
39,6,scaleSM,5,2,0.6931471805599453
39,6,scaleST,3,5,1.6094379124341003
39,7,function,3,67,4.204692619390966
39,7,output,0,100,4.605170185988092
39,7,syntaxBL,1,4,1.3862943611198906
39,7,scaleSM,1,2,0.6931471805599453
39,7,scaleST,1,2,0.6931471805599453
39,8,function,5,208,5.337538079701318
39,8,output,0,88,4.477336814478207
39,8,syntaxBL,1,8,2.0794415416798357
39,8,scaleSM,3,4,1.3862943611198906
39,8,scaleST,4,3,1.0986122886681098
40,1,function,5,74,4.30406509320417
40,1,output,1,39,3.6635616461296463
40,1,syntaxBL,1,4,1.3862943611198906
40,1,scaleSM,1,3,1.0986122886681098
40,1,scaleST,1,1,0.0
40,2,function,5,39,3.6635616461296463
40,2,output,1,120,4.787491742782046
40,2,syntaxBL,1,9,2.1972245773362196
40,2,scaleSM,3,4,1.3862943611198906
40,2,scaleST,1,3,1.0986122886681098
40,3,function,4,84,4.430816798843313
40,3,output,1,48,3.871201010907891
40,3,syntaxBL,1,8,2.0794415416798357
40,3,scaleSM,3,5,1.6094379124341003
40,3,scaleST,2,3,1.0986122886681098
40,4,function,5,105,4.653960350157523
40,4,output,1,61,4.110873864173311
40,4,syntaxBL,1,6,1.791759469228055
40,4,scaleSM,2,3,1.0986122886681098
40,4,scaleST,2,2,0.6931471805599453
40,5,function,5,115,4.74493212836325
40,5,output,1,53,3.970291913552122
40,5,syntaxBL,1,9,2.1972245773362196
40,5,scaleSM,2,6,1.791759469228055
40,5,scaleST,2,2,0.6931471805599453
40,6,function,5,58,4.060443010546419
40,6,output,1,84,4.430816798843313
40,6,syntaxBL,1,5,1.6094379124341003
40,6,scaleSM,4,3,1.0986122886681098
40,6,scaleST,4,6,1.791759469228055
40,7,function,5,99,4.59511985013459
40,7,output,1,86,4.454347296253507
40,7,syntaxBL,1,9,2.1972245773362196
40,7,scaleSM,1,3,1.0986122886681098
40,7,scaleST,1,2,0.6931471805599453
40,8,function,1,82,4.406719247264253
40,8,output,1,190,5.247024072160486
40,8,syntaxBL,1,4,1.3862943611198906
40,8,scaleSM,4,5,1.6094379124341003
40,8,scaleST,3,4,1.3862943611198906
41,1,function,5,141,4.948759890378168
41,1,output,1,20,2.995732273553991
41,1,syntaxBL,1,8,2.0794415416798357
41,1,scaleSM,1,5,1.6094379124341003
41,1,scaleST,1,2,0.6931471805599453
41,2,function,4,72,4.276666119016055
41,2,output,1,47,3.8501476017100584
41,2,syntaxBL,1,9,2.1972245773362196
41,2,scaleSM,1,2,0.6931471805599453
41,2,scaleST,1,4,1.3862943611198906
41,3,function,3,101,4.61512051684126
41,3,output,1,150,5.0106352940962555
41,3,syntaxBL,0,14,2.6390573296152584
41,3,scaleSM,2,7,1.9459101490553132
41,3,scaleST,2,4,1.3862943611198906
41,4,function,1,105,4.653960350157523
41,4,output,0,98,4.584967478670572
41,4,syntaxBL,1,8,2.0794415416798357
41,4,scaleSM,1,3,1.0986122886681098
41,4,scaleST,2,12,2.4849066497880004
41,5,function,3,64,4.1588830833596715
41,5,output,1,29,3.367295829986474
41,5,syntaxBL,1,19,2.9444389791664403
41,5,scaleSM,2,3,1.0986122886681098
41,5,scaleST,1,7,1.9459101490553132
41,6,function,2,155,5.043425116919247
41,6,output,1,149,5.003946305945459
41,6,syntaxBL,1,6,1.791759469228055
41,6,scaleSM,2,5,1.6094379124341003
41,6,scaleST,2,10,2.302585092994046
41,7,function,4,133,4.890349128221754
41,7,output,0,99,4.59511985013459
41,7,syntaxBL,1,7,1.9459101490553132
41,7,scaleSM,1,9,2.1972245773362196
41,7,scaleST,1,2,0.6931471805599453
41,8,function,3,308,5.730099782973574
41,8,output,0,142,4.955827057601261
41,8,syntaxBL,1,5,1.6094379124341003
41,8,scaleSM,3,3,1.0986122886681098
41,8,scaleST,3,2,0.6931471805599453
42,1,function,3,97,4.574710978503383
42,1,output,1,33,3.4965075614664802
42,1,syntaxBL,1,19,2.9444389791664403
42,1,scaleSM,2,4,1.3862943611198906
42,1,scaleST,2,3,1.0986122886681098
42,2,function,2,115,4.74493212836325
42,2,output,1,69,4.23410650459726
42,2,syntaxBL,0,9,2.1972245773362196
42,2,scaleSM,3,17,2.833213344056216
42,2,scaleST,3,11,2.3978952727983707
42,3,function,2,73,4.290459441148391
42,3,output,1,216,5.375278407684165
42,3,syntaxBL,1,48,3.871201010907891
42,3,scaleSM,4,3,1.0986122886681098
42,3,scaleST,4,4,1.3862943611198906
42,4,function,4,99,4.59511985013459
42,4,output,0,232,5.44673737166631
42,4,syntaxBL,1,6,1.791759469228055
42,4,scaleSM,3,3,1.0986122886681098
42,4,scaleST,3,4,1.3862943611198906
42,5,function,4,62,4.127134385045092
42,5,output,1,38,3.6375861597263857
42,5,syntaxBL,1,34,3.5263605246161616
42,5,scaleSM,2,4,1.3862943611198906
42,5,scaleST,3,4,1.3862943611198906
42,6,function,1,43,3.7612001156935624
42,6,output,0,118,4.770684624465665
42,6,syntaxBL,1,16,2.772588722239781
42,6,scaleSM,4,8,2.0794415416798357
42,6,scaleST,4,3,1.0986122886681098
42,7,function,3,189,5.241747015059643
42,7,output,1,145,4.976733742420574
42,7,syntaxBL,0,6,1.791759469228055
42,7,scaleSM,3,3,1.0986122886681098
42,7,scaleST,3,12,2.4849066497880004
42,8,function,2,213,5.3612921657094255
42,8,output,0,164,5.099866427824199
42,8,syntaxBL,1,11,2.3978952727983707
42,8,scaleSM,3,5,1.6094379124341003
42,8,scaleST,3,3,1.0986122886681098
43,1,function,5,112,4.718498871295094
43,1,output,1,35,3.5553480614894135
43,1,syntaxBL,1,9,2.1972245773362196
43,1,scaleSM,1,2,0.6931471805599453
43,1,scaleST,1,5,1.6094379124341003
43,2,function,4,95,4.553876891600541
43,2,output,1,31,3.4339872044851463
43,2,syntaxBL,0,43,3.7612001156935624
43,2,scaleSM,1,5,1.6094379124341003
43,2,scaleST,1,4,1.3862943611198906
43,3,function,4,147,4.990432586778736
43,3,output,1,25,3.2188758248682006
43,3,syntaxBL,1,20,2.995732273553991
43,3,scaleSM,1,7,1.9459101490553132
43,3,scaleST,1,2,0.6931471805599453
43,4,function,3,229,5.43372200355424
43,4,output,1,83,4.418840607796598
43,4,syntaxBL,1,7,1.9459101490553132
43,4,scaleSM,1,4,1.3862943611198906
43,4,scaleST,1,2,0.6931471805599453
43,5,function,3,167,5.117993812416755
43,5,output,1,201,5.303304908059076
43,5,syntaxBL,1,68,4.219507705176107
43,5,scaleSM,4,4,1.3862943611198906
43,5,scaleST,1,3,1.0986122886681098
43,6,function,5,308,5.730099782973574
43,6,output,1,224,5.4116460518550396
43,6,syntaxBL,1,10,2.302585092994046
43,6,scaleSM,3,92,4.5217885770490405
43,6,scaleST,1,4,1.3862943611198906
43,7,function,5,164,5.099866427824199
43,7,output,1,127,4.844187086458591
43,7,syntaxBL,0,18,2.8903717578961645
43,7,scaleSM,2,4,1.3862943611198906
43,7,scaleST,1,3,1.0986122886681098
43,8,function,4,436,6.077642243349034
43,8,output,1,503,6.220590170099739
43,8,syntaxBL,1,5,1.6094379124341003
43,8,scaleSM,4,8,2.0794415416798357
43,8,scaleST,2,7,1.9459101490553132
